url,text
https://www.newindianexpress.com/live/2020/apr/14/covid-19-live--kerala-reports-just-one-positive-case-today-while-india-tally-nears-12000-2129750.html,"By Online Desk

The total number of coronavirus cases in the country increased to 11,933 on Wednesday, including 392 deaths.

The Ministry of Home Affairs, earlier today, issued revised guidelines for the extended lockdown, in which it gave relaxation to agriculture, e-commerce and select industrial activities from April 20.

Meanwhile, Health Ministry Joint Secretary Lav Agarwal said that after April 20, restrictions will be eased in some districts depending on the cases in that area.

With the extension of the lockdown, the Indian Railways and the aviation regulatory body DGCA stated that rail and air services will also remain suspended till May 3.

Here are the LIVE UPDATES:"
https://www.newindianexpress.com/cities/delhi/2020/apr/15/delhi-to-use-plasma-technique-on-a-trial-basis-to-treat-covid-19-patients-2130561.html,"By Express News Service

NEW DELHI: With alarming rise in coronavirus positive cases, Delhi government will use convalescent plasma technique on trial basis to treat patients suffering from COVID 19.

Following a review meeting on patient management in city’s hospitals with chief minister Arvind Kerjiwal and senior government officials including health department, Delhi Lieutenant Governor Anil made an announcement in this regard on Wednesday.

FOLLOW LIVE CORONAVIRUS UPDATES HERE

According to the office of L-G, Dr SK Sarin, Director, Institute of Liver and Biliary Sciences (ILBS), in the meeting, informed that government had got approval to use convalescent plasma technique on trial basis to treat COVID19 patients as per the protocol of Ministry of Health and Family Welfare (MoHWF).

Senior doctors of all government hospitals such as AIIMS and Ram Manohar Lohia Hospital also attended the meeting.

Baijal said that every single life is precious and all possible steps would be taken to ensure best possible treatment to each patient.

Delhi to use plasma technique for treatment on a trial basis to save lives of critical COVID-19 patients. Advised all to strictly adhere to SOPs/guidelines & protocols issued by Union Health Ministry while dealing with COVID-19 patients: Delhi Lt Governor Anil Baijal pic.twitter.com/gntqqyNTYY — ANI (@ANI) April 15, 2020

Under convalescent plasma technique or therapy, plasma of cured patients who have developed antibodies against Severe acute respiratory syndrome (SARS)-CoV-2 virus is used for coronavirus infection treatment.

The same treatment has been previously used to beat other pandemics such as SARS, Middle East respiratory syndrome (MERS), and measles.

The antibodies from a recovered patient helped the immune system of an ailing person to combat the virus.

Officials, part of the meeting held through video conferencing, said L-G also issued directions for strictly compliance for standard operating procedure (SOP) and guidelines to avoid overcrowding in the hospitals.

The secretary of health department informed the attendees that personal protective equipment (PPEs) in sufficient number are being procured.

“The government has ordered for 1.5 lakh PPE kits and secured supply of 3,500 PPEs per day. Tender has also been finalised for another two lakh kits. An order has also been placed for five lakh N95 masks. The government is receiving 25,000 masks per week for frontline health workers or health professionals. The department is providing these PPEs to all COVID hospitals as per their requirement,” said an official, privy to the meeting.

He said that Baijal had directed health department to focus on precautionary measures for health care professionals, provide required PPEs, self-care, and training to ensure their safety and security."
https://www.newindianexpress.com/nation/2020/apr/15/from-nose-swabs-to-blood-samples-everything-you-wanted-to-know-about-covid-19-tests-2130517.html,"Sumi Sukanya Dutta By

Express News Service

Ever wondered why some COVID-19 tests require nose or mouth swabs while others use blood samples? Here's a handy guide on how COVID-19 testing works.

What is the most common test for COVID-19?

The most common test for COVID-19 is the Reverse Transcription Polymerase Chain Reaction (RT-PCR)—a very sensitive test that looks for the RNA of the virus in a sample. This can detect as little as one virus particle in swabs taken from inside the mouth or nose. At the start of the outbreak, most countries relied on RT-PCR tests which take a minimum of five hours to show results.

Is there any other method through which COVID-19 can be confirmed in a person? If yes, which states in India are doing that?

Presence of COVID-19 can be confirmed through rapid diagnostic serological kits which use blood samples for the tests. The most common type of rapid diagnostic test marketed for COVID-19 includes a test that detects the presence of antibodies in the blood of people believed to have been infected with COVID-19. Antibodies are produced over days to weeks after infection with the virus.

Another type of rapid diagnostic test detects the presence of viral proteins (antigens) expressed by the COVID-19 virus in a sample from the respiratory tract of a person. The antigens detected are expressed only when the virus is actively replicating; therefore, such tests are best used to identify acute or early infection.

The rapid kits can give the results within 25-30 minutes. ICMR has permitted the test in India but it has not started as rapid diagnostic tests are yet to be delivered by suppliers.

What is RT-PCR pool testing and which states are doing this?

Meant to save the number of kits used, a pooled testing algorithm involves the PCR screening of a specimen pool comprising multiple individual patient specimens, followed by individual testing only if a pool screens positive. As all individual samples in a negative pool are regarded as negative, it results in substantial cost savings when a large proportion of pools tests need to be tested.

A feasibility study was conducted at ICMR’s Virus Research & Diagnostic Laboratory at King George's Medical University, Lucknow, and it was demonstrated that performing real-time PCR for COVID-19 by pooling 5 samples is feasible when the prevalence rates of infection are low.

Andaman and Nicobar islands was the first region in India to start pool testing for COVID-19 and now the most populous state Uttar Pradesh too has started it.

What are the limitations of RT-PCR tests?

RT-PCR is very specific and sensitive. However, once a patient has recovered, the virus is eliminated and this test can no longer tell if they had been infected. This creates significant uncertainty especially if someone has self-isolated due to mild and unclear symptoms.

Also, even if the RT-PCR test itself only takes several hours, it can take days before the result is known due to sample transport and processing.

However, current antibody tests for the novel coronavirus haven’t fully been tested yet to make sure they are reliable, which is why the WHO recommends the RT PCR test.

What is door to door screening and which states are doing this?

All cities and districts where COVID-19 cases have been detected are required to send teams of healthcare workers to every household for health surveys in areas ranging from 3 km, 5 km and 10 km radius (depending on the number of cases) or in the whole area identified under the cluster containment strategy.

The teams ask people whether anyone has a history of international travel or is suffering from any influenza like illnesses. If people with symptoms are identified, they can be further assessed and tested for COVID-19.

It has been implemented in all states where COVID-19 cases have been detected. As of now, there are 377 districts where COVID-19 cases have been identified."
https://www.newindianexpress.com/world/2020/apr/15/urgent-need-for-policy-action-by-india-stimulus-package-a-step-in-right-direction-imf-on-covid-19-2130514.html,"By PTI

WASHINGTON: There is more scope for more ""urgent"" policy actions in India as the economic toll from the coronavirus pandemic is likely to be ""large"", a top IMF official said, noting that the fiscal stimulus package unveiled by the government to mitigate the impact of the COVID-19 is a step in the right direction.

In an interview to PTI, Vitor Gaspar, Director of Fiscal Affairs Department of the International Monetary Fund (IMF), said the balance of risks is tilted to the downside, given the uncertainty surrounding the pandemic that has halted economic activities across the world.

""India has limited fiscal space, but also a need to support the health and economic wellbeing of its citizens.

In the current exceptional circumstances, the need for policy action is urgent,"" Gasper said when asked about India's fiscal strength and the impact of the COVID-19 on its economy.

""The economic toll from the pandemic is likely to be large. We estimate that growth in the fiscal year 2020/21 will be reduced to 1.9 per cent, reflecting both the domestic COVID-19 impact from the unprecedented national lockdown and weak external demand,"" he said.

In the face of the pandemic, which is likely to have devastating human and economic consequences, there is an urgent need for government action, including prioritising spending on health care, providing income support to those most vulnerable, and supporting micro, small and medium-sized enterprises (MSMEs), he said.

""The measures taken to date - such as the provision of food and cooking gas to vulnerable households, as well as cash transfers to poorer households - go in the right direction and are a good start,"" Gasper said.

The Finance Ministry unveiled a Rs 1.70 lakh crore economic package on March 26 involving free foodgrain and cooking gas for the poor for the next three months.

The total number of COVID-19 cases in India has risen to 11,439 on Wednesday while the death toll stands at 377.

""To be candid, we see scope for additional spending in these areas, beyond what has already been announced, as well as a need to enact policies which support MSMEs who have been hit by the (appropriate) social distancing measures and nationwide lockdown,"" he added.

According to Gasper, in India, large, timely and targeted fiscal and financial sector measures are essential to shield vulnerable households and firms.

""The fiscal stimulus package is one step in the right direction. The package has appropriately included in-kind (food; cooking gas) and cash transfers to lower-income households; insurance coverage for workers in the healthcare sector; and wage support to low-wage workers,"" he said.

""Similarly, a three-month moratorium was allowed for all term loans for banks and nonbank financial companies, as well as interest deferral for working capital loans,"" he said.

When asked about the specific measure India could take to save the economy, he said the IMF believes measures could be taken on fiscal, monetary and financial sector policies in the near term.

On fiscal policy, additional support is needed in the near term, including on health care and for small and medium-sized firms and vulnerable households, beyond the fiscal stimulus measures already announced, he said.

Over the medium term, though, substantial new measures will be needed to bring the deficit and debt back towards the central government's medium-term targets (deficit of three per cent and debt of 40 per cent as a share of GDP), he added.

Monetary policy, he asserted, should maintain a strong easing bias to mitigate any sharp COVID-19-related slowdown and support the recovery, given the sharp slowdown in domestic and global activities, moderating inflation amid a wide negative output gap, and lower commodity prices.

Gasper said financial sector stress prior to COVID-19 constrained monetary transmission needs to be closely monitored.

Despite measures to improve liquidity conditions, including through temporary and partial guarantees, funding pressures persist, with implications for the recovery once the shock dissipates.

""Exchange rate flexibility should continue to play the role of a shock absorber, while avoiding excessive volatilities,"" he said.

Experience from the COVID-19 pandemic shows that monitoring and containment costs are much lower than those of mitigation and treatment, he noted.

As such, it is very important to prevent the health systems from becoming overloaded.

National governments should continue to allocate sufficient funds for subnational governments to spend on health services or mobilise medical resources, Gasper said.

He said based on the experience from other countries affected by the COVID-19 pandemic, India's proactive decision to pursue the nationwide lockdown for three weeks is an important step to contain the disease and save lives.

Stating that the support for health systems, including higher spending is needed, the IMF official noted that it is crucial to prioritise health spending for medical equipment and COVID testing; compensate doctors and nurses appropriately; and make sure that hospitals and makeshift clinics have enough personal protective equipment and resources to function effectively.

Emergency lifelines should be targeted to households to maintain basic needs and viable firms to prevent layoffs and exits from supply chains.

They should be made progressive to ensure that lower-income households benefit more.

They should be cost-effective and embedded in medium-term budget frameworks, Gasper added."
https://www.newindianexpress.com/world/2020/apr/15/two-million-coronavirus-cases-recorded-globally-2130540.html,"By AFP

PARIS: More than two million cases of the new coronavirus have been officially registered around the world, half of them in Europe, according to a tally compiled by AFP at 1000 GMT Wednesday based on official sources.

At least 2,000,576 infections, including 126,871 deaths, have been recorded.

Europe is the hardest hit continent, with 1,010,858 cases and 85,271 fatalities.

The United States, where the virus is spreading most rapidly, registered 609,240 cases, and 26,033 deaths.

The tallies, using data collected by AFP from national authorities and information from the World Health Organization (WHO), probably reflect only a fraction of the actual number of infections.

Many countries are testing only the most serious cases."
https://www.newindianexpress.com/nation/2020/apr/15/prasar-bharati-makes-it-mandatory-for-staffers-to-install-covid-19-tracking-arogya-setu-app-2130500.html,"By PTI

NEW DELHI: Public service broadcaster Prasar Bharati has made it mandatory for its staff reporting to duty in office or in the field to download and activate the government's coronavirus tracking mobile application 'Arogya Setu'.

The mobile application, launched by the Union Health ministry on April 2, helps users identify whether they are at risk of COVID-19 infection.

It has been developed by the National Informatics Centre, a part of the Ministry of Electronics and Information Technology.

The Prasar Bharati, in an office memorandum to all its departments, said the government has launched 'Aarogya Setu Mobile App' which is available for both Android and iOS mobiles.

This Application also provides people with important information, including ways to avoid corona infection, its symptoms, etc, it said.

""The staff reporting to duty, be it in the office premises or in the field (for reporting or other activities), mandatorily install the aforesaid application,"" the memorandum dated April 14 said.

""Security to be instructed to ensure that all those entering and leaving the premises of Prasar Bharati establishment should confirm that they have activated the app,"" it said The memorandum also asks all staffers to create general awareness regarding the application and encourage greater adoption and activation of the same."
https://www.newindianexpress.com/business/2020/apr/15/indian-economy-will-bounce-back-from-lows-inflicted-by-coronavirus-gautam-adani-2130497.html,"By PTI

NEW DELHI: Billionaire Gautam Adani on Wednesday exuded confidence that the Indian economy would bounce back from the downturn caused by the COVID-19 outbreak, saying it might take time but it is possible.

International agencies from the World Bank to IMF have projected that the Indian economy will grow at its slowest pace since the 1991 economic reforms. ""Global economic history is full of major ups and downs. India's domestic economy has always stood as a great shield in protecting the country from global economic headwinds. I have no doubts that the nation will be able to rise above this crisis. It might take time but there is ample optimism to show that it is possible,"" he wrote in a blog on Linkedin.

ALSO READ| Lockdown extension to unleash economic mayhem, predict analysts

The outbreak of pandemic has led to the government imposing a nationwide lockdown that has shut factories and businesses, suspended rail and air travel and restricted movement of people and goods. The result is a severe disruption in the economy.

While the International Monetary Fund (IMF) has projected economic growth of 1.9 per cent in 2020-21, the World Bank sees India's growth at 1.5- 2.8 per cent as the coronavirus outbreak severely disrupts the economy.

The Asian Development Bank sees India's GDP growth slipping to 4 per cent in the current fiscal, while S&P Global Ratings has further slashed its economic growth forecast for the country to 3.5 per cent from a previous downgrade of 5.2 per cent.

Fitch Ratings puts its estimate for India's growth at 2 per cent in FY21, while Moody's Investors Service has slashed its estimate of India's GDP growth during 2020 calendar year to 2.5 per cent, from an earlier estimate of 5.3 per cent. ""However alarming the post-Coronavirus world might seem to appear, it does not pull me down. Instead, by looking around I get great hope and confidence to bounce back,"" Adani wrote in the blog titled 'How COVID-19 helped rediscover hope and goodness'.

ALSO READ| Airlines will report Rs 75-90 cr loss per day amid COVID-19 lockdown

The coronavirus, he said, can restrict movement but it cannot contain the urge to fight and help each other. ""It cannot stop us from being positive about the future. Together, let us stay resilient and hopeful,"" he said.

Adani, who heads the port-to-energy conglomerate Adani Group , said rising global concern on the vast implications of the COVID-19 outbreak on future is obvious with anxieties mounting on economies, jobs and the very existence of mankind. ""However, amidst the gloom, there are several small discoveries that are worth cherishing,"" he said as he went on to cite new discoveries that have brought a ray of hope.

He cited MyLab Discovery Solutions, a small startup in Pune, becoming the first Indian firm to produce indigenous coronovirus testing kits. ""What is even more inspiring is the story of Minal Dakhave Bhonsale, the virologist who headed this project,"" he said adding she managed to deliver the project amid an advanced stage of pregnancy.

The project was completed a day before she delivered a baby girl. ""Hundreds of such incredible stories that demonstrate resilience, hope, and power of the human spirit are unfolding around us every day,"" he said.

Continuing to cite examples of innovation, he said a team of engineers at Adani Port in Vizag created a sanitized water shower in just about 4 hours. ""Difficult times bring us closer and make us stronger to face any eventuality. We must be able to look around ourselves and find these narratives,"" he said.

ALSO READ| GDP growth to be at zero due to COVID-19 lockdown extension: Barclays

Stating that he had come across several inspiring narratives on social media, he said several families from different sections of the society have invested their lockdown time in aggregating essentials for the underprivileged.

These are common people leading humble lives but what makes them extraordinary is their intent to care for others. ""Domestic helps, daily wage earners and scores of people who earn their living by doing odd-jobs are being looked after, not just by governments, large corporations or charitable organisations, but by common people living around them. There are also virtual groups of animal lovers who are feeding strays and ensuring that they find safe shelter,"" he wrote.

Similarly, a civil service aspirant, Naveen MS in Chitradurga district of Karnataka took up the responsibility of creating awareness and dispelling myths on coronavirus among rural communities.

""What was most admirable was his vision. He thought that for the economy to resurrect it was essential that people's minds stay healthy. In fact, I feel gratified to see the community outreach work being delivered by young volunteers at the Adani Foundation. Over the past three weeks, millions settled in the remote corners of the country have been touched and empowered to stay safe against the COVID19 outbreak,"" he said.

He said that this collective goodness and love for each other hadn't erupted suddenly but it was always there within. ""The COVID19 crisis has only presented an opportunity for us to reflect upon this feeling of compassion and worked as a trigger to unite people,"" he added."
https://www.newindianexpress.com/entertainment/hindi/2020/apr/15/covid-19-national-geographic-india-to-air-virtual-concert-one-world-together-at-home-on-april-19-2130488.html,"By PTI

MUMBAI: National Geographic India is all set to air virtual concert special ""One World: Together at Home"", which will feature stars like Shah Rukh Khan and Priyanka Chopra Jonas, among others.

The two-hour concert will be aired on the channel on April 19.

It is being organised to support healthcare workers all over the world who are at the frontline in the battle against the coronavirus pandemic.

The special will be hosted by a trio of network late-night hosts -- Jimmy Fallon, Jimmy Kimmel, and Stephen Colbert.

Apart from appearances by Shah Rukh and Priyanka, the concert will also have performances by a host international artistes like Andrea Bocelli, Billie Eilish, Celine Dion, Elton John, Eddie Vedder, John Legend, Stevie Wonder, Ellie Goulding, Taylor Swift and others.

The live event, curated by Global Citizen and the World Health Organisation (WHO) in collaboration with pop star Lady Gaga, will feature real experiences from doctors, nurses and families around the world.

Earlier on Wednesday, Shah Rukh had announced his participation in the event.

Health care workers on the frontlines of the #COVID19 crisis need our support. That’s why I’m standing in solidarity with @glblctzn and @WHO for One World: #TogetherAtHome — a one-night special event on April 18. Find out how and when you can tune in: https://t.co/UlyDDSy7Rl pic.twitter.com/SOVmaF86ps — Shah Rukh Khan (@iamsrk) April 14, 2020

""Health care workers on the frontlines of the #COVID19 crisis need our support. That's why I'm standing in solidarity with @glblctzn and @WHO for One World: #TogetherAtHome."""
https://www.newindianexpress.com/entertainment/hindi/2020/apr/15/masaba-gupta-to-make-masks-to-support-fight-against-covid-19-2130519.html,"By PTI

MUMBAI: Fashion designer Masaba Gupta on Wednesday announced that she will be producing non-surgical masks as her contribution in the country's battle against the coronavirus pandemic.

The Mumbai-based designer, who owns the label House of Masaba which has come to a halt amid lockdown like any other workplace, has launched the self-explanatory initiative 'Maskaba'.

""We thought why not do our bit by donating something that is the need of the hour - non-surgical masks.

These masks are being produced at a production facility with three workers who are being completely taken care of,"" Masaba wrote on Instagram.

""The fabric which was meant for garments, is being used to produce non-surgical masks for donation that are washable and reusable,"" she added.

The designer said we all are in this together.

""My hope is to keep my chin up by doing something for the country that promotes safety especially in times like these,"" Masaba said.

Fashion designer Anita Dongre is also producing masks to contribute in India's fight against the deadly virus.

According to the Union health ministry, the death toll due to COVID-19 climbed to 377, while the number of cases in the country rose to 11,439 till 9.31 am on Wednesday."
https://www.newindianexpress.com/entertainment/english/2020/apr/15/oprah-winfrey-to-address-covid-19-impact-on-black-community-2130492.html,"By IANS

LOS ANGELES: Talk show host-producer-philanthropist Oprah Winfrey will be addressing issues affecting the African-American community amid the COVID-19 pandemic as part of her latest TV special.

The upcoming episode of ""Oprah Talks COVID-19"" will focus on the deadly virus and its impact on ""black America"", reports aceshowbiz.com.

Winfrey wrote on Twitter: ""This coronavirus is shaking up the world. I hope you'll join me to understand why COVID-19 is having such a deadly impact on black America as I speak to leaders in our community and family members who are having to bury their dead alone.""

During the TV event, which will air on the Oprah Winfrey Network and AppleTV+, Winfrey will sit down with ""leaders, doctors, journalists, & real people suffering in this pandemic.""

Earlier this month, Winfrey announced she is donating $10 million to aid the fight against the coronavirus."
