url,text
https://www.newindianexpress.com/lifestyle/health/2020/apr/21/about-13000-coronavirus-patients-in-india-do-not-have-any-symptoms-suggests-icmr-2133366.html,"Sumi Sukanaya Dutta By

Express News Service

India's top health research agency on Tuesday revealed for the first time that of the total confirmed COVID-19 cases in the country 69 per cent patients have been found to be asymptomatic.

In effect, this means that nearly 7 out of 10 coronavirus patients could end up becoming silent spreaders of the infection if they are not quarantined in a facility.

Given that there are nearly 19,000 infected patients in the country, the estimation by the government suggests that about 13,000 of these people do not have any symptoms identified with the disease.

Dr RR Gangakhedkar, chief epidemiologist with the Indian Council of Medical Research, said during the daily briefing that ""most of those without symptoms were those identified through contact tracing of the positive cases.""

ALSO READ | Keep red zones under lockdown even after May 3, suggests COVID-19 task force

In India, the testing has been limited to those who have returned following international travel and have developed some symptoms, their close contacts, and healthcare workers treating confirmed COVID-19 cases.

The testing was later expanded to test all hospitalised patients with severe acute respiratory illnesses and influenza-like illnesses in hotspot areas.

Globally, it has been estimated that nearly 80 per cent of all COVID-19 patients have only mild or no symptoms and do not require hospitalisation.

Another 15 per cent are moderately sick, while only 5 per cent are likely to need ICU care. Nearly three per cent eventually succumb to the infection.

A large proportion of asymptomatic cases means that while not requiring hospital care themselves, these patients can still inadvertently spread the infection to several others -- some of whom may get severely ill.

Public health specialists meanwhile said that given that there is a big basket of symptoms related to COVID-19, apart from the classical symptoms of fever, dry cough and breathlessness, it's possible that some of them might not be documented due to lack of specific questioning of the patients.

ALSO READ | COVID-19 expert panel calls for rapid testing of random people in every district

""There are some lesser-known symptoms like gastrointestinal upset, lack of smell and headache etc that might be getting missed in rapid testing settings,"" said Dr Oommen John, public health researcher. ""The presence of a large number of infected patients with no or very mild symptoms also underlines the need to create greater awareness for reporting such cases so that they can be isolated and the outbreak can be contained."""
https://www.newindianexpress.com/nation/2020/apr/21/rajasthan-stops-use-of-covid-19-rapid-test-kits-as-accuracy-rate-found-to-be-just-5-per-cent-2133311.html,"Rajesh Asnani By

Express News Service

JAIPUR: The Rajasthan government has stopped the use of rapid test kits in the state after their accuracy rate was found to be just 5 per cent.

When doctors tested COVID-19 patients with the kits at the Sawai Mansingh (SMS) hospital in Jaipur, the results were negative in 95 percent of the cases.

A committee of experts from the Micro Biology and Medicine Department of SMS College, Jaipur, tested the kits on 100 confirmed COVID-19 patients but were shocked to find that only five of them were found positive while the other 95 were declared negative.

The committee has prescribed that PCR tests are the correct way to diagnose COVID-19 as rapid testing has turned out to be quite unreliable.

State Health Minister Raghu Sharma said, ""After the test sample results, there is a question mark over the rapid test kits. We used it in the state as per ICMR guidelines but this experiment failed completely. We were hoping that the accuracy of the test will be more than 90 percent but it was just 5 percent. We have sent the report of the results to the ICMR. If the ICMR doesn't provide any satisfactory response, we may send all these kits back,"" he said.

Rajasthan CM Ashok Gehlot had also stated in a video conference with the media that the purchase of the kits was done only after consulting the ICMR.

10,000 rapid test kits had initially been sent to Rajasthan, with each kit costing Rs 600. These kits are also being demanded by many other states but after the doubtful results in Rajasthan, their usefulness is under a cloud.

On Monday, 98 new COVID-19 cases were detected in Rajasthan of which 50 were in Jaipur. With this, the number of COVID-19 patients has reached 1576 in the state, while 25 people have died due to the infection. 26 districts have been hit by the virus in the state."
https://www.newindianexpress.com/live/2020/apr/20/covid-19-live--spike-in-coronavirus-cases-in-kerala-as-19-more-test-positive-says-cm-pinarayi-vijaya-2132522.html,"By Online Desk

India's coronavirus cases breached the 1800-mark, according to the figures released by the health ministry on Tuesday evening. There are 15,122 active COVID-19 cases in the country, 603 people have died of the disease while 3,259 have been cured/ discharged.

Meanwhile, families of staff working in President's official residence advised to remain in self-isolation as mandated by the Health Ministry’s guidelines as a precautionary measure after one tested positive.

In its routine briefing, the ICMR on Monday stated that about 80% of the COVID-19 patients are showing fewer symptoms of the infection. The Health Ministry, in the same presser, mentioned that the doubling rate of the cases has gone down from 3.4 days before lockdown to 7.5 days now.

The lockdown restrictions, Ministry of Home Affairs stated, are being relaxed in various parts. However, the Centre rapped the Kerala government over the latter's decisions to open eateries and allow travel. ""Lifting of certain restrictions amounted to dilution of Centre's guidelines,"" the letter stated."
https://www.newindianexpress.com/states/tamil-nadu/2020/apr/21/keep-cool-to-get-cured-says-covid-19-survivor-as-20-patients-discharged-in-vellore-2133358.html,"By Express News Service

VELLORE: As many as 20 COVID-19 patients have been discharged from the Govt Vellore Medical College Hospital (GVMCH) after getting cured of the viral infection.

R Selvi, Dean of GVMCH, said, “Fifteen of the patients are from Ranipet district and five are from Tirupathur.”

The patients were given a rousing welcome by Ranipet district collector S Divyadharshini and SP A Mayilvahanan at Melvisharam while Tirupathur collector MP Sivanarul and SP P Vijayakumar received the survivors at Ambur.

Of the 15 patients belonging to Ranipet district, five are from Melvisharam, four from Wallajah, three from Kalmelkuppam and one each from Arcot, Banavaram and Ammur, officials said.

They had returned from the Tablighi Jamaat conference in Delhi.

Survivors maintained that there was no need to get bogged down by the infection. Instead people down with the virus should hold their nerves to get cured.

“There is nothing to worry about. What we need to do is to keep cool and follow the advice of the doctors,” said 55-year-old Abdul Raheem of Wallajah.

Ranipet district has reported 39 positive cases so far. The total lockdown of hotspots, as part of the containment plan, has begun to yield the desired results in checking the progress of the virus, doctors said.

Of the five patients belonging to Tirupathur district, 3 were from Ambur while Vaniyambadi and Tirupathur town accounted for one each, according to a senior officer of the health services.

He said district collector Sivanarul appealed to them to act as messengers in carrying through the message of fighting the virus to the public. He greeted the discharged patients with fruits and flowers."
https://www.newindianexpress.com/nation/2020/apr/21/central-team-on-covid-19-claims-lack-of-cooperation-by-mamata-banerjee-government-2133317.html,"By PTI

KOLKATA: A day after West Bengal Chief Minister Mamata Banerjee claimed she was kept in ""dark"" about the visit of central teams to assess the COVID-19 situation, the leader of one of the panels claimed the state government is not extending adequate cooperation.

The central government has constituted six Inter-Ministerial Central Teams (IMCTs) to make an on-spot assessment of the COVID-19 situation in these places and issue necessary directions to the four states -- Madhya Pradesh, Maharashtra, Rajasthan and West Bengal -- for redress.

The Union home ministry said on Monday morning the COVID-19 situation is ""especially serious"" in Mumbai, Pune, Indore, Jaipur, Kolkata and a few other places in West Bengal, and that the violation of lockdown measures risk the spread of the novel coronavirus.

Apurva Chandra, the leader of one of the two teams sent to the state, claimed its members were told they ""will not be going out"" on Tuesday.

ALSO READ: 'Adventure tourism': TMC on central teams' visit to West Bengal to assess COVID-19 situation

Chandra, an Additional secretary in the Defence Ministry, said, ""We have been deployed by the central government and our order of deployment says that the state government is to provide logistic(al) support to us...I have been in touch with the chief secretary and seeking his support since the time I landed here.

""I had also met him yesterday. But today we have been informed that there are some issues so we are not going out today. The chief secretary is likely to visit us and we will again hold a meeting with him,"" he told a TV news channel.

Chandra said the team had made it clear that it would be moving out with state government officers in order to make the visit more productive.

""But now it is more than one day and we have only visited NICED (an ICMR facility) and the state secretariat only,"" he said.

Banerjee had on Monday expressed her displeasure in a series of tweets and sought to know the rationale behind the formation of central teams to visit the states.

She urged Prime Minister Narendra Modi and Union Home Minister Amit Shah to share with her the criteria to be followed by the teams for the assessment of the situation, without which her government ""would not be able to move ahead""."
https://www.newindianexpress.com/states/kerala/2020/apr/21/coronavirus-outbreak-kannur-comes-under-strict-lockdown-enforcement-2133339.html,"By PTI

THIRUVANANTHAPURAM: With Kannur district emerging as the latest hotspot for coronavirus in Kerala, the state government has turned its attention on enforcing the lockdown norms strictly and warned of stern action, including arrest, against those stepping out of their homes unnecessarily.

The northern district with 52 COVID-19 cases had been classified as red zone and is under complete lockdown with three Superintendents of Police have been vested with the responsibility of implementing the restrictions, officials said.

Taking a serious view of people thronging streets and heavy rush of vehicles in some parts of the state on Monday, Chief Minister Pinarayi Vijayan had stringent steps will be taken to follow the safety precautions to prevent the COVID-19 spread.

""All people must take the lockdown protocol seriouslyas there are chances of COVID-19 infection spreading if they come out on to the streets. Police will arrest those who venture out into the streets unnecessarily,"" Inspector General of Police Ashok Yadav, who is in charge of Kannur district, told mediapersons on Tuesday.

He said three SPs were in charge of the lockdown arrangements in Kannur districtand Thalassery area has been categorised as a containment zone.

""Stringent steps have been taken to ensure to keep people inside their homes. Kannur is under the red zone,"" Yadav said.

Another senior police official told PTI the police has decided to strengthen checking in all hotspots throughout the state.

ALSO READ: COVID-19 LIVE

""This is because the chief minister had yesterday announced that lockdown protocol will be implemented in a strict manner. Inter-district travel will not be allowed and strict checking is in place at all the 88 hotspots which are spread across all the districts,"" the official said.

The hotspots are completely closed with just over two entry and exit points and police had been strictly imposing the lockdown protocol.

The state government had earlier decided to allow dine-in services at hotels and restaurants, plying of buses in cities, private vehicles on odd-even basis, pillion riding in two- wheelers among other relaxations from Monday in green and organge B zones, but rolled back some of them after the Centre objected to them.

A late night government order said there are 88 COVID-19 hotspots, including Thiruvananthapuram and Kochi corporation areas, in the state and there would be no relaxations there.

Kerala has so far reported 407 COVID-19 cases with two deaths and the number of active cases as of Monday stood at 114."
https://www.newindianexpress.com/world/2020/apr/21/queen-elizabeth-ii-marks-94th-birthday-without-jubilations-as-britain-battles-covid-19-2133342.html,"By Associated Press

LONDON: Britain is marking Queen Elizabeth II's 94th birthday with silence Tuesday, as the nation in lockdown amid the COVID-19 pandemic forgoes the usual gun salutes and ringing of bells.

With thousands dead amid the outbreak, the monarch decided that the celebratory display of military firepower would not be appropriate. Nor will there be a celebratory peal of bells at Westminster Abbey, as the church where the queen was married and crowned is currently closed.

The royal family took to social media to share images of Elizabeth as she marks the occasion — but in keeping with social distancing rules, there will be no visits.

The queen will mark the day with her husband, the Duke of Edinburgh, 98, at Windsor Castle in Berkshire."
https://www.newindianexpress.com/world/2020/apr/21/media-freedom-facing-amplifying-threats-from-china-and-iran-amid-covid-19-activists-2133258.html,"By PTI

PARIS: The coronavirus pandemic is exacerbating threats to press freedom around the world, with authoritarian states including China and Iran suppressing details of the outbreak, activists said on Tuesday.

Paris-based Reporters Without Borders (RSF) said in its annual press freedom rankings the pandemic was ""highlighting and amplifying the many crises"" already casting a shadow on press freedom.

The outbreak had encouraged some regimes to ""take advantage of the fact people are stunned and mobilisation has weakened to impose measures that would be impossible to adopt in normal times"", RSF secretary general Christophe Deloire told AFP.

The rankings saw few major changes from last year, with Nordic countries regarded as the most free and isolated states Turkmenistan and North Korea footing the list of 180 countries.

RSF accused China and Iran -- in 177th and 173rd place respectively -- of censoring major coronavirus outbreaks.

Alluding to accusations that Beijing concealed the initial extent of the outbreak, it said China ""maintains its system of information hyper-control, whose negative effects for the entire world have been seen during the coronavirus public health crisis"".

Europe has also not been immune -- Hungary, under Prime Minister Viktor Orban, has passed a special law on false information which was a ""completely disproportionate and coercive measure"".

RSF said there was a ""clear correlation"" between suppression of media freedom in response to the coronavirus pandemic and a country's ranking in the index.

While Norway topped the index for the fourth year in a row, Finland was again the runner-up.

North Korea took last position from Turkmenistan, and Eritrea continued to be Africa's lowest-ranked country at number 178.

The third biggest leap was by Sudan, which rose 16 places to 159th after the removal of president Omar al-Bashir.

France lost two places to rank 32nd, with journalists in the country sometimes the victims of police violence at demonstrations, it said.

Published annually by RSF since 2002, the World Press Freedom Index assesses factors such as media independence, self-censorship, the legal framework and transparency based on a questionnaire filled out by experts.

Turkey, where President Recep Tayyip Erdogan has been repeatedly criticised for cracking down on press freedom, rose three places to 154th but RSF said this was because of ""other countries falling"" rather than positive change.

It said censorship of the media, especially online media, has been stepped up in Turkey and the country was ""more authoritarian than ever.""

Russia, under President Vladimir Putin, in 149th place, is also persevering ""efforts to control the Internet, using ever more elaborate methods"", it said, citing a law that would allow the country to disconnect the Russian internet from the rest of the world.

""The prospect of a Chinese-style scenario (in Russia) is alarming,"" RSF said.

RSF said ""the closure of the national internet"" is already a reality in the isolated Central Asian state of Turkmenistan where the few internet users can access only a highly censored version of the Internet, often in cafes where they have to show ID before connecting.

""Almost everywhere in Eastern Europe and Central Asia, strongmen are consolidating their grip on news and information,"" RSF said."
https://www.newindianexpress.com/nation/2020/apr/21/police-officer-infected-with-covid-19-dies-in-indore-hospital-2133220.html,"By Express News Service

BHOPAL: A 59-year-old police inspector died due to Coronavirus led respiratory complications at a private hospital in Indore early on Tuesday.

The police officer named Yashwant Pal was posted as station in-charge in Ujjain.

This is the second casualty of a cop due to COVID-19 within 48 hours in Madhya Pradesh, which has so far reported 1503 positive cases and 77 deaths.

Pal, who was posted as the in-charge of Neelganga police station in Ujjain district, was admitted at the SAIMS Hospital in Indore ten days back and was in serious condition since then.

According to doctors at the hospital, Pal's Oxygen saturation rate was 60% and he had developed Acute Respiratory Distress Syndrome (ARDS) after which he was put on ventilator support.

He lost the battle against the deadly virus at 5 am on Tuesday.

Earlier on Sunday wee hours, a 43-year-old police inspector Devendra Chandravanshi (who was posted in Indore) had died due to COVID-19 triggered Pulmonary Embolism.

""Humble tribute to Yashwant Pal Ji, station in-charge of Ujjain Nilganga, who gave up his life at the altar of duty while fighting COVID19! May God place his virtuous soul at his feet and provide support to the mournful family. We all are with his family,"" Madhya Pradesh Chief Minister Shivraj Singh Chouhan tweeted.

FOLLOW CORONAVIRUS LIVE UPDATES HERE

The coronavirus pandemic has claimed 52 lives in Indore alone. Indore is one of the worst-hit towns in Madhya Pradesh.

Indore's tally of COVID-19 positive cases has climbed to 915.

A total of 18,601 confirmed cases have been reported in India including 590 deaths. 3,252 people, who were COVID-19 positive, have recovered or migrated, the Ministry of Health and Family Welfare said on Tuesday.

(With ANI inputs)"
https://www.newindianexpress.com/nation/2020/apr/21/two-more-gas-tragedy-victims-die-of-covid-19-in-bhopal-toll-reaches-seven-2133237.html,"By PTI

BHOPAL: Two more Bhopal gas tragedy victims succumbed to coronavirus, taking the total number of such deaths in the Madhya Pradesh capital to seven, an official said on Tuesday.

A 70-year-old gas mishap survivor died on April 17 while another 60-year-old tragedy victim died on April 14, Rachna Dhingra, of the NGO Bhopal Group for Information and Action which is working for the gas mishap victims, told PTI.

Samples of both the victims came out positive for coronavirus after their death, she said.

Survivors of the 1984 toxic gas tragedy are more vulnerable to the coronavirus infection and need special care, she said.

Earlier this month, five victims of the gas leak had died due to the coronavirus disease here.

The Bhopal Memorial Hospital and Research Center (BMHRC), a dedicated facility for the treatment of gas mishap survivors, was recently turned into a medical facility for coronavirus patients, causing hardship to these people.

However, after the outrage over the five deaths, the government against classified BMHRC as a facility for the gas tragedy victims.

The first coronavirus victim from Bhopal, a 55-year- old man, died at a city hospital on April 5, Dhingra said.

Another 80-year-old gas tragedy victim, who was a retired employee of the Bharat Heavy Electricals Limited (BHEL), died on April 8 and his sample came out positive for coronavirus on April 11, she said.

Besides, a 40-year-old gas tragedy victim, who was suffering from oral cancer for more than a year, died on April 12 and his sample test report later came out positive for coronavirus, she said.

Another 52-year-old gas mishap survivor, who suffered from a permanent injury, had history of tuberculosis.

He recently tested positive for coronavirus and died on his way to the COVID-19 ward at Hamidia hospital, she said.

Also, a 75-year-old senior journalist, who survived the gas tragedy, died on April 11 and his sample test report came out positive for coronavirus on April 14, she said.

On March 21, some organisations working for the welfare of gas tragedy survivors wrote to the state and central authorities concerned, saying an overwhelming number of gas victims suffer from respiratory, cardiovascular, kidney problems and cancer as a result of exposure to the toxic gas that leaked at the Union Carbide factory here in 1984.

They claimed that these survivors were at least five times more vulnerable to COVID-19 than other people and therefore, need special care.

According to the state health bulletin, Bhopal has so far reported seven deaths due to COVID-19.

All the deceased were gas tragedy victims, Dhingra said."
https://www.newindianexpress.com/nation/2020/apr/21/covid-19-six-more-deaths-take-gujarat-toll-to-77-positive-cases-cross-2000-2133242.html,"By PTI

AHMEDABAD: The death toll due to coronavirus rose to 77 in Gujarat as six more people succumbed to the disease, a health official said on Tuesday.

Five of these deaths were reported from Ahmedabad, and one from Bhavnagar, principal secretary (health) Jayanti Ravi said.

All the victims suffered from co-morbid conditions like diabetes, hypertension and kidney disease, she said.

The deceased included four women and two men, all in the age group of 50 to 72 years, she said.

The number of coronavirus cases in Gujarat crossed the 2,000-mark and rose to 2,066 after 127 more people tested positive for the infection on Tuesday.

Of the new cases, 69 were reported from Surat and 50 from Ahmedabad.

Besides, Rajkot and Valsad reported two cases each while Aravalli, Gir Somnath, Kheda and Tapi reported one case each, the official said.

Out of 1,858 active cases, 19 patients are on ventilator support, while the condition of 1,839 is stable, the official said.

So far, 131 patients from the state have been discharged after recovery."
https://www.newindianexpress.com/states/kerala/2020/apr/21/six-more-bars-in-kerala-get-license-to-operate-amid-covid-19-lockdown-2133234.html,"By Express News Service

THIRUVANNTHAPURAM: Amid the lockdown, the Kerala government has given licence to six more new bars in the state – two bars each in Wayanad and Malappuram and one each in Kannur and Thrissur. But the Excise department clarified that bar licence were issued in February and March months. The last one was issued on March 10 for a bar in Thrissur.

But owing to the lockdown guidelines, the proceedings were not completed. Later, the government has extended the last date for paying the licence fee till April 30. The bar owners had applied for the licence and paid the fee before the deadline. The new bars are expected to start functioning once the lockdown guidelines are revoked."
https://www.newindianexpress.com/states/kerala/2020/apr/21/covid-19-thanks-to-bjp-panchayat-in-kerala-to-become-first-fully-facemask-provided-local-body-2133215.html,"Sovi Vidyadharan By

Express News Service

THIRUVANANTHAPURAM: BJP workers who are engaged in a massive relief exercise across the state in the wake of the coronavirus threat, are all set to earn Chirakkadavu panchayat in Kottayam a unique distinction.

Workers of the saffron party are striving to make Chirakadavu the first local body in the country that has completed 100 per cent distribution of face masks within its limits. A total of 25,000 face masks have been prepared and will be distributed by BJP and Seva Bharathi volunteers in nearly 10,000 households in the panchayat.

With lockdown restrictions fully eased in Kottayam and Idukki, masks will become very crucial in these districts as people slowly start returning to normal life. BJP state president K Surendran inaugurated the mask distribution initiative from Thiruvananthapuram via videoconferencing.

""Our Prime Minister has exhorted citizens to wear masks as a preventive measure against COVID-19 and Chirakkadavu panchayat's initiative is in response to his call. We plan to replicate the Chirakadavu model in other parts of the state as well,"" Surendran told TNIE.

ALSO READ| COVID-19: Public health experts wary of Kerala easing lockdown restrictions

Four-phased relief effort

According to G Harilal, Chirakkadavu BJP panchayat committee president, the distribution of face masks which will be completed by Tuesday, was the fourth phase of relief measures being conducted in the local body.

In the first phase, around 1,200 financially backward families were identified. Provision kits worth Rs 900

each were distributed to 600 of these families in the initial days of the lockdown. After the state government began supplying free ration, provision kit that excluded rice was distributed to another 600 families.

In the second phase, BJP workers visited houses and identified people, especially the elderly, who were stranded or who were dependent on help from others.

After finding out their needs, party workers distributed customised kits to them. In the third phase, the party workers distributed food items during Maundy Thursday as well as vegetable kits to a number of households during Vishu.

""Chirakadavu has a history of being at the forefront of relief efforts. In the aftermath of the 2018 floods, a large volume of relief material that was supplied in Kottayam and Pathanamhitta districts was from the panchayat,"" said Harilal.

ALSO READ| A Malayali doctor at the warfront against Covid in UK

BJP's STATEWIDE RELIEF"
https://www.newindianexpress.com/cities/bengaluru/2020/apr/21/where-are-the-officers-checking-on-covid-19-lockdown-violation-dgp-asks-bengaluru-police-chief-2133196.html,"By Express News Service

BENGALURU: Where are the barricades and where are the traffic police officers to check lockdown violation? Karntaka Director General and Inspector General of Police (DG&IGP) Praveen Sood asked Bengaluru Police Commissioner Bhaskar Rao.

In an internal communication to the latter on Monday, Sood has written to Rao that the State government has decided to maintain status quo with regard to the movement of vehicles but suddenly there is a large movement of vehicles.

""The barricades, which had effectively enforced the lockdown till yesterday have disappeared. Even where there are barricades there are no policemen or officers to check the passes,"" Sood has stated in his letter.

""Where are the traffic police officers, who in any way are not engaged with law and order duties?"" Sood asked. The DG&IGP has directed the Commissioner to make sure that his officers enforce the lockdown; check all the passes and take necessary action against violators.

He has asked Rao to instruct his officers to seize passes given by outstation officers like deputy commissioners and superintendents of police.

""Emergency passes (returnable) should be given to people with a genuine request at the police station level…barring some movement in morning and evening during office hours, there should be zero tolerance towards the unnecessary movement of vehicles,"" the state police chief told Rao adding that he would be conducting surprise visits to the city to check the enforcement of the lockdown."
https://www.newindianexpress.com/states/tamil-nadu/2020/apr/21/jamaat-attendees-in-tamil-nadu-who-recovered-from-covid-19-want-to-donate-plasma-2133076.html,"Nirupama Viswanathan By

Express News Service

CHENNAI: A group of people who have recovered after having tested positive for the Novel Coronavirus upon their return from the Tablighi Jamaat gathering in Delhi have come forward to donate their plasma for the plasma therapy clinical trial in the State.

The main reason they said, apart from their wish to help critically ill patients, was to counter the 'baseless accusations' hurled against them ever since a large number of those who attended the Islamic gathering tested positive.

A thirty-eight year old businessman Mohammad Abbas from Tiruppur was discharged from the ESI hospital in Coimbatore on Sunday.

""As soon as I got discharged, I met the district administration officials and the dean of the hospital and told them that they may contact me anytime if they needed me to donate my plasma,"" he told Express.

""It has only been one day since I was discharged but I've already spoken to others (from the Jamaat) who have recovered and they were all ready to donate,"" he added.

Plasma therapy is the process of collecting the plasma from those fully recovered from COVID-19 and using it to help patients who are currently suffering from the infection. Those that have fully recovered are said to have COVID-19 antibodies in their plasma that may help facilitate recovery of those critically ill from the virus.

Muhammed Usman Ali from Theni who also recovered from the virus told Express, ""I was asymptomatic but got myself tested after the Jamaat told us that all of us should. It turned out that I was positive but I fought off the virus and have bounced back stronger than before. If the Government calls for us, we will all be there to donate our plasma.""

""There are about 42 people that I know of across the State who are willing to donate,"" he added.

Sulthan from Chennai, an electrical engineer at a private firm, coordinated with Delhi returnees from across the State for this initiative although he was not among those who went to Delhi for the gathering.

""Ever since it emerged that many among those who returned from Delhi tested positive, some sections have taken it upon themselves to instigate hatred towards Muslims rather than create awareness about the virus,"" he said.

""Initially some of them were scared since they didn't know about plasma therapy but after I explained to them, almost everyone said they were ready,"" he added.

The fact that many have voluntarily come forward to donate the plasma shows that they never intended to deliberately spread the virus as some people say, said the Nawab of Arcot, Mohammed Abdul Ali.

""Islam says that we have to be loyal to the Government in whichever country that we reside. The entire religion cannot be blamed for the pandemic in this country; this is the work of certain mischief-mongers,"" he said.

He commended those who have come forward to donate their plasma saying that it shows their sincerity and honesty.

""However, I appeal to my Muslim brethren to refrain from going to mosques for special prayers throughout the month of Ramadan even if the lockdown is lifted,"" he said.

""God forbid, if the virus appears again, it will be called the 'Ramadan virus' and the blame will again fall on them,"" he added.

"
https://www.newindianexpress.com/nation/2020/apr/21/covid-19-gujarat-hospital-develops-device-to-boost-capacity-of-ventilators-2133268.html,"By PTI

AHMEDABAD: A kidney hospital here in Gujarat has developed a multiplexer device to augment the capacity of ventilators, which are in great demand in view of the rising number of coronavirus cases.

Designed and developed by the Ahmedabad-based Institute of Kidney Diseases and Research Centre (IKDRC), the four-way multiplexer splits oxygen supply from a single- source ventilator to four patients through inspiratory limbs or pipes simultaneously.

Similarly, the expiratory limbs or pipes take back exhalation from the patient and merge into another set of multiplexer connected with the ventilator machine, IKDRC Director Dr Vineet Mishra said.

""If there is a sudden rush of coronavirus patients for ventilatory support, then the use of multiplexer increases the capacity of machines available. Using this simple device, one ventilator can be used for four patients,"" he said.

It is not an ideal way but a practical solution to address any future emergency, Mishra said.

Ventilators with higher capacity of tidal volume can be used to provide support to as many as eight patients from a single machine by adding extra set of multiplexers, he said.

""If not ideal, it is certainly a better ventilation support technique than the manual AMBU bag resuscitators, he said, adding that the technique has been favoured by various hospitals in the US to handle the rise in a number of COVID-19 patients.

Through this technique, the oxygenation levels and volume for all four patients could be maintained by adjusting the tidal volume level of the ventilator machine in use, without compromising on the quality of the ventilatory support offered, the official said.

In the COVID-19 infection, the virus severely breaks down the red blood cells (RBCs), which in-turn develop clots that further block alveolar (air sacs) of the lungs, a pneumonic condition, he explained.

Such patients require 24-hour ventilatory support to fight back the pneumonic condition as along as the virus intensity remains high, Mishra said.

The idea to develop a homegrown multiplexer was conceived after observing the trends and analysing the empirical data of COVID-19 patients for ventilatory support in the intensive care units (ICU) across Europe and US-based hospitals, he added.

The government-aided IKDRC is India's largest dedicated transplant and kidney cure hospital."
https://www.newindianexpress.com/nation/2020/apr/21/despite-being-tested-positive-for-covid-19-punjab-cops-keep-spirits-high-for-colleagues-2133246.html,"Harpreet Bajwa By

Express News Service

CHANDIGARH: Punjab Police Sub Inspector Arshpreet Kaur Grewal, who is hospitalised after testing

positive for coronavirus had a message for all police personnel deployed on the frontline to battle this dreaded disease stay strong healthy and will win this battle and for general public she had to say stay at home.

Constable Prabhjot Singh, who is also tested positive for the virus, is keeping himself fit by doing push-ups and says no big deal of being tested positive.

ALSO READ| Curfew passes see misuse in Punjab as man tests positive for COVID-19 after illegally selling liquor

In a video message on her Facebook page for all police personnel deployed on the frontline, she says, ""Stay strong and we will definitely win this fight against COVID-19. Take all precautions while on duty, wash your hands frequently, wear masks and use sanitizers. Eat a healthy nutritious diet, do not skip meals and take proper rest. This will allow you to do your duty in an effective way.""

Thanking her family and friends for their support, Kaur who was posted as Station House Officer (SHO) of Basti Jodhewal Police Station in Ludhiana says,""I would also like to thank all my relatives, friends and everyone who is messaging me and talking to me. I want to tell them that I am all right and doing well

and I will soon join duty.""

In a message for the public she said,""Please stay home, stay safe as lives are very precious. The police as well as the civil department are making all efforts to look after you so please stay home.""

She also paid tributes to deceased Assistant Commissioner of Police Anil Kohli who was her immediate superior. She also thanked Chief Minister Captain Amarinder Singh, DGP Dinkar Gupta, Ludhiana Police Commissioner Rakesh Agrawal and other senior officers for their help and moral support.

ALSO READ| COVID-19 lockdown: Punjab to not deploy police over 55 years on frontline jobs

Praising the young sub inspector, Punjab DGP Dinkar Gupta, tweeted,""Am absolutely amazed @ how our young Sub-Inspector Arshpreet, SHO Jodhewal, Ludhiana, is coping with the coronavirus. All of 27 yrs & yet so brave, mature& inspiring. She’s raring to get back to her work.Listen to her to find out what’s she made of!""

Am absolutely amazed @ how our young Sub-Inspector Arshpreet, SHO Jodhewal, Ludhiana, is coping with the coronavirus.



All of 27 yrs& yet so brave, mature& inspiring.



She’s raring to get back to her work.Listen to her to find out what’s she made of!@CMOPb@IPS_Association pic.twitter.com/RJndq1I6pe — DGP Punjab Police (@DGPPunjabPolice) April 20, 2020

While Constable Prabhjot Singh, who was the driver of the deceased ACP and is now under treatment as he was also tested positive of the virus. In a video which has gone viral on social media he is doing push-ups next to his hospital bed in Ferozepur. ""I want to tell my colleagues that it is not a big deal to be tested positive for the virus. I want to remain fir so Iam doing push-ups,"" he said."
